Time (Day)	LVV B-X (nT)
13.66319	19832.60
13.66389	19833.00
13.66458	19831.70
13.66528	19832.00
13.66597	19832.70
13.66667	19832.70
13.66736	19832.20
13.66806	19831.90
13.66875	19831.70
13.66944	19831.30
13.67014	19831.50
13.67083	19831.60
13.67153	19831.40
13.67222	19831.80
13.67292	19831.90
13.67361	19831.90
13.67431	19832.30
13.67500	19832.10
13.67569	19832.00
13.67639	19832.40
13.67708	19832.70
13.67778	19832.50
13.67847	19832.50
13.67917	19832.80
13.67986	19832.80
13.68056	19832.40
13.68125	19832.60
13.68194	19833.10
13.68264	19833.20
13.68333	19833.20
13.68403	19833.30
13.68472	19833.50
13.68542	19833.90
13.68611	19834.00
13.68681	19833.60
13.68750	19833.60
13.68819	19833.70
13.68889	19833.60
13.68958	19833.50
13.69028	19833.20
13.69097	19832.80
13.69167	19833.30
13.69236	19832.80
13.69306	19832.50
13.69375	19832.20
13.69444	19832.90
13.69514	19832.50
13.69583	19832.00
13.69653	19831.80
13.69722	19831.80
13.69792	19831.60
13.69861	19831.10
13.69931	19831.60
13.70000	19830.80
13.70069	19831.10
13.70139	19831.70
13.70208	19832.60
13.70278	19832.00
13.70347	19831.30
13.70417	19831.60
13.70486	19832.40
13.70556	19832.60
13.70625	19832.80
13.70694	19832.70
13.70764	19832.70
13.70833	19833.10
13.70903	19833.00
13.70972	19832.80
13.71042	19833.00
13.71111	19832.70
13.71181	19832.70
13.71250	19832.90
13.71319	19832.70
13.71389	19832.70
13.71458	19833.50
13.71528	19833.90
13.71597	19834.10
13.71667	19834.30
13.71736	19834.20
13.71806	19834.40
13.71875	19835.00
13.71944	19834.70
13.72014	19834.90
13.72083	19834.80
13.72153	19834.60
13.72222	19834.60
13.72292	19834.80
13.72361	19835.10
13.72431	19835.10
13.72500	19834.70
13.72569	19834.70
13.72639	19835.20
13.72708	19836.00
13.72778	19836.00
13.72847	19836.20
13.72917	19835.50
13.72986	19834.90
13.73056	19834.90
13.73125	19835.60
13.73194	19834.80
13.73264	19834.90
13.73333	19834.60
13.73403	19833.70
13.73472	19833.90
13.73542	19834.10
13.73611	19834.20
13.73681	19834.10
13.73750	19833.70
13.73819	19833.70
13.73889	19834.00
13.73958	19833.70
13.74028	19834.00
13.74097	19834.10
13.74167	19833.10
13.74236	19832.80
13.74306	19832.90
13.74375	19833.40
13.74444	19833.20
13.74514	19832.70
13.74583	19832.50
13.74653	19831.80
13.74722	19831.00
13.74792	19831.00
13.74861	19830.70
13.74931	19830.80
13.75000	19830.20
13.75069	19831.00
13.75139	19831.00
13.75208	19829.90
13.75278	19830.60
13.75347	19830.80
13.75417	19831.20
13.75486	19830.40
13.75556	19830.50
13.75625	19831.00
13.75694	19830.90
13.75764	19830.80
13.75833	19831.20
13.75903	19831.70
13.75972	19831.60
13.76042	19831.40
13.76111	19831.50
13.76181	19831.30
13.76250	19831.90
13.76319	19831.90
13.76389	19831.40
13.76458	19831.30
13.76528	19831.30
13.76597	19831.50
13.76667	19831.50
13.76736	19831.50
13.76806	19832.20
13.76875	19832.30
13.76944	19831.20
13.77014	19831.40
13.77083	19830.50
13.77153	19831.60
13.77222	19831.80
13.77292	19832.30
13.77361	19832.60
13.77431	19832.60
13.77500	19832.50
13.77569	19833.20
13.77639	19832.80
13.77708	19832.70
13.77778	19832.30
13.77847	19831.70
13.77917	19831.90
13.77986	19831.70
13.78056	19832.00
13.78125	19831.20
13.78194	19831.00
13.78264	19831.10
13.78333	19831.10
13.78403	19831.40
13.78472	19830.90
13.78542	19830.30
13.78611	19830.00
13.78681	19829.80
13.78750	19830.30
13.78819	19830.60
13.78889	19830.60
13.78958	19830.80
13.79028	19831.20
13.79097	19831.50
13.79167	19831.30
13.79236	19830.80
13.79306	19830.90
13.79375	19830.90
13.79444	19831.10
13.79514	19831.50
13.79583	19830.90
13.79653	19831.40
13.79722	19831.10
13.79792	19830.70
13.79861	19831.00
13.79931	19831.40
13.80000	19830.90
13.80069	19831.50
13.80139	19831.70
13.80208	19831.10
13.80278	19831.30
13.80347	19831.30
13.80417	19831.90
13.80486	19831.30
13.80556	19830.80
13.80625	19831.20
13.80694	19830.30
13.80764	19830.60
13.80833	19830.00
13.80903	19830.10
13.80972	19830.40
13.81042	19829.90
13.81111	19830.30
13.81181	19830.00
13.81250	19830.10
13.81319	19829.90
13.81389	19829.00
13.81458	19829.80
13.81528	19830.00
13.81597	19830.10
13.81667	19829.80
13.81736	19829.30
13.81806	19829.20
13.81875	19829.20
13.81944	19829.30
13.82014	19829.70
13.82083	19830.80
13.82153	19830.00
13.82222	19829.90
13.82292	19831.30
13.82361	19831.40
13.82431	19831.60
13.82500	19831.60
13.82569	19831.10
13.82639	19831.70
13.82708	19831.00
13.82778	19831.30
13.82847	19831.10
13.82917	19830.60
13.82986	19830.40
13.83056	19827.60
13.83125	19830.10
13.83194	19829.80
13.83264	19828.90
13.83333	19829.90
13.83403	19830.20
13.83472	19830.00
13.83542	19828.00
13.83611	19829.50
13.83681	19830.10
13.83750	19830.20
13.83819	19829.50
13.83889	19829.90
13.83958	19829.80
13.84028	19830.20
13.84097	19829.90
13.84167	19829.80
13.84236	19829.80
13.84306	19829.30
13.84375	19828.70
13.84444	19828.70
13.84514	19830.00
13.84583	19830.50
13.84653	19830.60
13.84722	19830.10
13.84792	19829.60
13.84861	19829.30
13.84931	19829.40
13.85000	19829.40
13.85069	19828.70
13.85139	19828.80
13.85208	19828.70
13.85278	19828.70
13.85347	19828.70
13.85417	19828.70
13.85486	19828.60
13.85556	19828.80
13.85625	19829.00
13.85694	19829.20
13.85764	19828.60
13.85833	19829.00
13.85903	19829.40
13.85972	19829.30
13.86042	19829.60
13.86111	19828.80
13.86181	19828.80
13.86250	19828.80
13.86319	19828.90
13.86389	19828.40
13.86458	19828.30
13.86528	19828.40
13.86597	19828.60
13.86667	19829.60
13.86736	19829.20
13.86806	19829.20
13.86875	19829.00
13.86944	19829.10
13.87014	19829.60
13.87083	19830.00
13.87153	19830.00
13.87222	19830.10
13.87292	19830.10
13.87361	19830.00
13.87431	19830.60
13.87500	19830.50
13.87569	19830.80
13.87639	19831.50
13.87708	19831.40
13.87778	19831.80
13.87847	19831.60
13.87917	19831.30
13.87986	19831.30
13.88056	19832.70
13.88125	19831.90
13.88194	19831.90
13.88264	19831.30
13.88333	19831.00
13.88403	19830.60
13.88472	19830.90
13.88542	19830.60
13.88611	19830.30
13.88681	19830.60
13.88750	19830.50
13.88819	19831.20
13.88889	19831.50
13.88958	19831.40
13.89028	19831.40
13.89097	19830.80
13.89167	19831.70
13.89236	19831.50
13.89306	19832.10
13.89375	19831.50
13.89444	19831.30
13.89514	19831.40
13.89583	19831.10
13.89653	19831.20
13.89722	19830.70
13.89792	19830.80
13.89861	19830.70
13.89931	19831.20
13.90000	19831.00
13.90069	19830.90
13.90139	19831.00
13.90208	19830.90
13.90278	19830.90
13.90347	19830.60
13.90417	19830.50
13.90486	19829.90
13.90556	19829.20
13.90625	19828.80
13.90694	19828.60
13.90764	19828.50
13.90833	19828.20
13.90903	19827.90
13.90972	19828.00
13.91042	19828.00
13.91111	19827.90
13.91181	19828.00
13.91250	19827.40
13.91319	19827.40
13.91389	19827.30
13.91458	19827.40
13.91528	19828.00
13.91597	19828.30
13.91667	19828.10
13.91736	19828.00
13.91806	19828.20
13.91875	19828.80
13.91944	19828.80
13.92014	19829.10
13.92083	19829.30
13.92153	19829.80
13.92222	19830.10
13.92292	19829.60
13.92361	19830.00
13.92431	19830.40
13.92500	19830.40
13.92569	19830.80
13.92639	19830.10
13.92708	19829.80
13.92778	19829.70
13.92847	19830.00
13.92917	19830.00
13.92986	19830.00
13.93056	19830.30
13.93125	19830.70
13.93194	19830.90
13.93264	19831.20
13.93333	19831.00
13.93403	19830.70
13.93472	19831.10
13.93542	19831.40
13.93611	19831.40
13.93681	19831.50
13.93750	19831.30
13.93819	19831.60
13.93889	19831.90
13.93958	19832.20
13.94028	19832.20
13.94097	19831.70
13.94167	19831.90
13.94236	19831.40
13.94306	19831.30
13.94375	19831.40
13.94444	19831.40
13.94514	19831.60
13.94583	19831.00
13.94653	19830.70
13.94722	19830.90
13.94792	19831.00
13.94861	19831.60
13.94931	19831.70
13.95000	19832.20
13.95069	19832.20
13.95139	19832.40
13.95208	19832.40
13.95278	19832.80
13.95347	19832.40
13.95417	19832.70
13.95486	19832.70
13.95556	19832.10
13.95625	19831.80
13.95694	19832.10
13.95764	19832.10
13.95833	19831.90
13.95903	19831.20
13.95972	19831.00
13.96042	19831.10
13.96111	19831.10
13.96181	19831.10
13.96250	19831.20
13.96319	19831.60
13.96389	19832.00
13.96458	19832.10
13.96528	19832.30
13.96597	19832.40
13.96667	19832.10
13.96736	19831.90
13.96806	19831.70
13.96875	19831.90
13.96944	19832.20
13.97014	19832.10
13.97083	19832.20
13.97153	19832.20
13.97222	19832.20
13.97292	19832.40
13.97361	19832.60
13.97431	19832.60
13.97500	19832.50
13.97569	19832.50
13.97639	19832.10
13.97708	19832.00
13.97778	19832.10
13.97847	19832.00
13.97917	19831.70
13.97986	19831.20
13.98056	19831.40
13.98125	19831.30
13.98194	19831.40
13.98264	19831.30
13.98333	19831.00
13.98403	19831.20
13.98472	19831.30
13.98542	19831.40
13.98611	19831.90
13.98681	19832.30
13.98750	19832.40
13.98819	19832.60
13.98889	19832.40
13.98958	19832.50
13.99028	19832.60
13.99097	19832.80
13.99167	19831.70
13.99236	19831.40
13.99306	19831.20
13.99375	19830.90
13.99444	19830.80
13.99514	19830.90
13.99583	19831.30
13.99653	19831.80
13.99722	19832.10
13.99792	19831.80
13.99861	19831.90
13.99931	19832.20
14.00000	19832.20
14.00069	19832.60
14.00139	19833.00
14.00208	19833.20
14.00278	19833.30
14.00347	19833.00
14.00417	19833.80
14.00486	19834.20
14.00556	19834.60
14.00625	19834.30
14.00694	19834.30
14.00764	19834.00
14.00833	19834.30
14.00903	19834.20
14.00972	19834.40
14.01042	19834.50
14.01111	19834.50
14.01181	19834.60
14.01250	19834.50
14.01319	19834.20
14.01389	19834.00
14.01458	19834.40
14.01528	19834.70
14.01597	19834.40
14.01667	19834.60
14.01736	19834.40
14.01806	19833.50
14.01875	19833.60
14.01944	19833.80
14.02014	19834.10
14.02083	19834.70
14.02153	19834.40
14.02222	19834.60
14.02292	19834.70
14.02361	19835.30
14.02431	19834.80
14.02500	19834.30
14.02569	19834.40
14.02639	19834.70
14.02708	19835.20
14.02778	19835.20
14.02847	19834.70
14.02917	19834.20
14.02986	19834.30
14.03056	19834.60
14.03125	19834.40
14.03194	19834.50
14.03264	19834.20
14.03333	19833.10
14.03403	19833.10
14.03472	19833.70
14.03542	19833.20
14.03611	19833.50
14.03681	19833.20
14.03750	19833.00
14.03819	19833.30
14.03889	19833.60
14.03958	19834.00
14.04028	19833.60
14.04097	19834.10
14.04167	19834.10
14.04236	19833.90
14.04306	19833.70
14.04375	19833.40
14.04444	19834.30
14.04514	19834.60
14.04583	19834.10
14.04653	19834.60
14.04722	19834.40
14.04792	19835.00
14.04861	19834.80
14.04931	19835.30
14.05000	19835.10
14.05069	19834.90
14.05139	19835.60
14.05208	19836.30
14.05278	19836.30
14.05347	19836.40
14.05417	19836.20
14.05486	19836.00
14.05556	19835.70
14.05625	19836.00
14.05694	19835.90
14.05764	19835.90
14.05833	19835.70
14.05903	19835.60
14.05972	19835.50
14.06042	19835.80
14.06111	19835.60
14.06181	19835.60
14.06250	19835.90
14.06319	19835.00
14.06389	19834.70
14.06458	19834.70
14.06528	19835.60
14.06597	19835.10
14.06667	19835.40
14.06736	19835.80
14.06806	19835.10
14.06875	19835.20
14.06944	19834.70
14.07014	19834.20
14.07083	19834.20
14.07153	19834.80
14.07222	19834.60
14.07292	19834.50
14.07361	19834.40
14.07431	19834.00
14.07500	19834.00
14.07569	19833.80
14.07639	19833.90
14.07708	19834.10
14.07778	19834.40
14.07847	19834.40
14.07917	19834.60
14.07986	19834.50
14.08056	19834.70
14.08125	19835.10
14.08194	19835.00
14.08264	19834.70
14.08333	19835.00
14.08403	19834.80
14.08472	19834.70
14.08542	19835.50
14.08611	19835.00
14.08681	19834.80
14.08750	19834.40
14.08819	19834.40
14.08889	19834.20
14.08958	19834.30
14.09028	19834.40
14.09097	19834.70
14.09167	19834.90
14.09236	19834.70
14.09306	19834.80
14.09375	19835.00
14.09444	19834.00
14.09514	19834.40
14.09583	19834.80
14.09653	19834.80
14.09722	19834.60
14.09792	19834.90
14.09861	19834.60
14.09931	19834.80
14.10000	19834.70
14.10069	19834.70
14.10139	19834.90
14.10208	19834.80
14.10278	19834.70
14.10347	19834.70
14.10417	19834.70
14.10486	19834.90
14.10556	19834.50
14.10625	19835.00
14.10694	19835.20
14.10764	19835.30
14.10833	19835.20
14.10903	19835.20
14.10972	19835.30
14.11042	19834.80
14.11111	19834.90
14.11181	19834.90
14.11250	19834.70
14.11319	19834.10
14.11389	19834.50
14.11458	19834.30
14.11528	19834.90
14.11597	19834.20
14.11667	19834.30
14.11736	19834.30
14.11806	19834.30
14.11875	19834.10
14.11944	19834.50
14.12014	19834.60
14.12083	19834.50
14.12153	19834.20
14.12222	19834.20
14.12292	19834.90
14.12361	19834.50
14.12431	19835.10
14.12500	19835.00
14.12569	19835.60
14.12639	19835.40
14.12708	19835.50
14.12778	19835.30
14.12847	19835.60
14.12917	19835.50
14.12986	19835.10
14.13056	19835.40
14.13125	19835.60
14.13194	19835.70
14.13264	19835.80
14.13333	19836.30
14.13403	19836.80
14.13472	19836.60
14.13542	19836.40
14.13611	19836.30
14.13681	19835.40
14.13750	19836.00
14.13819	19836.10
14.13889	19836.70
14.13958	19837.80
14.14028	19838.20
14.14097	19838.10
14.14167	19837.80
14.14236	19837.60
14.14306	19837.40
14.14375	19837.20
14.14444	19837.10
14.14514	19837.40
14.14583	19837.10
14.14653	19836.30
14.14722	19836.40
14.14792	19836.60
14.14861	19836.40
14.14931	19836.10
14.15000	19836.20
14.15069	19836.70
14.15139	19836.90
14.15208	19836.60
14.15278	19836.80
14.15347	19837.20
14.15417	19837.30
14.15486	19836.80
14.15556	19837.00
14.15625	19837.20
14.15694	19837.20
14.15764	19837.10
14.15833	19837.10
14.15903	19837.40
14.15972	19837.60
14.16042	19837.60
14.16111	19837.20
14.16181	19837.20
14.16250	19837.20
14.16319	19836.90
14.16389	19837.20
14.16458	19835.90
14.16528	19836.80
14.16597	19836.40
14.16667	19837.10
14.16736	19835.60
14.16806	19835.60
14.16875	19836.70
14.16944	19836.10
14.17014	19836.20
14.17083	19836.80
14.17153	19837.60
14.17222	19835.70
14.17292	19835.50
14.17361	19835.80
14.17431	19836.30
14.17500	19836.70
14.17569	19837.10
14.17639	19837.50
14.17708	19838.10
14.17778	19838.10
14.17847	19836.80
14.17917	19837.40
14.17986	19837.20
14.18056	19838.20
14.18125	19838.30
14.18194	19839.20
14.18264	19839.80
14.18333	19838.90
14.18403	19839.70
14.18472	19840.10
14.18542	19838.70
14.18611	19838.90
14.18681	19838.00
14.18750	19838.10
14.18819	19837.70
14.18889	19837.90
14.18958	19838.20
14.19028	19837.90
14.19097	19838.50
14.19167	19838.30
14.19236	19839.00
14.19306	19839.10
14.19375	19838.80
14.19444	19838.10
14.19514	19838.40
14.19583	19838.40
14.19653	19838.30
14.19722	19838.40
14.19792	19838.30
14.19861	19838.50
14.19931	19839.10
14.20000	19838.30
14.20069	19838.30
14.20139	19838.70
14.20208	19838.90
14.20278	19838.10
14.20347	19837.80
14.20417	19838.10
14.20486	19838.60
14.20556	19838.20
14.20625	19838.20
14.20694	19838.20
14.20764	19837.60
14.20833	19838.10
14.20903	19837.90
14.20972	19837.70
14.21042	19837.70
14.21111	19837.80
14.21181	19838.00
14.21250	19837.70
14.21319	19837.80
14.21389	19838.10
14.21458	19838.00
14.21528	19837.80
14.21597	19837.70
14.21667	19837.80
14.21736	19838.10
14.21806	19838.30
14.21875	19838.30
14.21944	19838.40
14.22014	19838.60
14.22083	19838.40
14.22153	19838.90
14.22222	19838.60
14.22292	19838.90
14.22361	19839.10
14.22431	19839.20
14.22500	19839.00
14.22569	19839.00
14.22639	19839.40
14.22708	19839.30
14.22778	19839.30
14.22847	19839.40
14.22917	19839.30
14.22986	19839.70
14.23056	19839.60
14.23125	19839.40
14.23194	19839.80
14.23264	19840.60
14.23333	19840.90
14.23403	19840.40
14.23472	19840.20
14.23542	19839.40
14.23611	19839.50
14.23681	19839.50
14.23750	19839.10
14.23819	19838.20
14.23889	19838.80
14.23958	19838.90
14.24028	19839.00
14.24097	19839.00
14.24167	19839.30
14.24236	19839.30
14.24306	19839.50
14.24375	19839.60
14.24444	19839.20
14.24514	19839.70
14.24583	19839.90
14.24653	19839.40
14.24722	19839.30
14.24792	19839.50
14.24861	19839.90
14.24931	19840.10
14.25000	19840.40
14.25069	19840.30
14.25139	19840.30
14.25208	19840.20
14.25278	19840.60
14.25347	19840.70
14.25417	19840.70
14.25486	19840.90
14.25556	19840.80
14.25625	19840.80
14.25694	19841.20
14.25764	19841.30
14.25833	19841.10
14.25903	19840.90
14.25972	19840.60
14.26042	19840.20
14.26111	19839.90
14.26181	19839.70
14.26250	19839.10
14.26319	19838.60
14.26389	19839.00
14.26458	19838.80
14.26528	19838.60
14.26597	19838.70
14.26667	19838.80
14.26736	19839.30
14.26806	19839.30
14.26875	19839.60
14.26944	19839.30
14.27014	19839.30
14.27083	19839.60
14.27153	19839.60
14.27222	19839.50
14.27292	19839.60
14.27361	19840.10
14.27431	19840.50
14.27500	19840.70
14.27569	19841.10
14.27639	19841.20
14.27708	19841.00
14.27778	19841.20
14.27847	19841.50
14.27917	19841.60
14.27986	19841.40
14.28056	19841.20
14.28125	19841.30
14.28194	19841.30
14.28264	19841.80
14.28333	19841.50
14.28403	19841.70
14.28472	19842.00
14.28542	19841.80
14.28611	19842.10
14.28681	19842.00
14.28750	19841.40
14.28819	19841.40
14.28889	19842.30
14.28958	19842.30
14.29028	19842.40
14.29097	19841.90
14.29167	19841.90
14.29236	19841.80
14.29306	19842.60
14.29375	19842.90
14.29444	19842.80
14.29514	19843.00
14.29583	19843.50
14.29653	19843.00
14.29722	19842.80
14.29792	19843.40
14.29861	19843.00
14.29931	19843.20
14.30000	19843.40
14.30069	19844.10
14.30139	19844.30
14.30208	19844.70
14.30278	19844.50
14.30347	19844.40
14.30417	19844.70
14.30486	19845.20
14.30556	19845.00
14.30625	19844.60
14.30694	19844.90
14.30764	19844.60
14.30833	19845.30
14.30903	19845.30
14.30972	19844.80
14.31042	19844.60
14.31111	19844.90
14.31181	19844.90
14.31250	19844.90
14.31319	19845.00
14.31389	19845.30
14.31458	19845.70
14.31528	19845.20
14.31597	19845.20
14.31667	19845.50
14.31736	19845.40
14.31806	19845.50
14.31875	19845.20
14.31944	19845.60
14.32014	19845.70
14.32083	19846.20
14.32153	19846.20
14.32222	19845.50
14.32292	19846.00
14.32361	19845.20
14.32431	19845.70
14.32500	19845.20
14.32569	19845.40
14.32639	19846.20
14.32708	19846.40
14.32778	19846.30
14.32847	19845.80
14.32917	19846.40
14.32986	19846.00
14.33056	19845.40
14.33125	19844.90
14.33194	19844.40
14.33264	19844.70
14.33333	19845.10
14.33403	19845.30
14.33472	19845.40
14.33542	19844.70
14.33611	19844.70
14.33681	19845.00
14.33750	19844.70
14.33819	19844.40
14.33889	19844.40
14.33958	19844.80
14.34028	19844.50
14.34097	19844.10
14.34167	19844.30
14.34236	19844.50
14.34306	19844.20
14.34375	19844.30
14.34444	19845.00
14.34514	19845.20
14.34583	19845.00
14.34653	19844.60
14.34722	19843.90
14.34792	19843.70
14.34861	19844.10
14.34931	19844.20
14.35000	19844.00
14.35069	19842.50
14.35139	19842.20
14.35208	19842.80
14.35278	19843.00
14.35347	19843.40
14.35417	19843.10
14.35486	19842.50
14.35556	19842.00
14.35625	19841.00
14.35694	19841.10
14.35764	19841.00
14.35833	19840.70
14.35903	19840.70
14.35972	19840.90
14.36042	19840.70
14.36111	19840.70
14.36181	19840.70
14.36250	19841.00
14.36319	19840.70
14.36389	19840.60
14.36458	19840.50
14.36528	19840.40
14.36597	19840.70
14.36667	19840.70
14.36736	19840.70
14.36806	19840.80
14.36875	19840.70
14.36944	19840.60
14.37014	19840.40
14.37083	19840.20
14.37153	19841.50
14.37222	19841.00
14.37292	19840.90
14.37361	19840.30
14.37431	19840.80
14.37500	19840.50
14.37569	19840.30
14.37639	19840.20
14.37708	19840.20
14.37778	19840.30
14.37847	19840.50
14.37917	19839.80
14.37986	19839.80
14.38056	19840.00
14.38125	19840.10
14.38194	19839.60
14.38264	19839.30
14.38333	19839.30
14.38403	19839.00
14.38472	19838.90
14.38542	19838.70
14.38611	19838.70
14.38681	19838.60
14.38750	19838.50
14.38819	19838.40
14.38889	19838.50
14.38958	19838.30
14.39028	19837.70
14.39097	19837.30
14.39167	19837.90
14.39236	19837.10
14.39306	19837.20
14.39375	19837.20
14.39444	19837.60
14.39514	19837.20
14.39583	19837.40
14.39653	19837.10
14.39722	19836.80
14.39792	19836.80
14.39861	19836.70
14.39931	19836.30
14.40000	19836.00
14.40069	19835.70
14.40139	19835.90
14.40208	19835.90
14.40278	19835.30
14.40347	19834.70
14.40417	19834.60
14.40486	19835.60
14.40556	19835.80
14.40625	19835.20
14.40694	19834.70
14.40764	19833.60
14.40833	19832.90
14.40903	19832.50
14.40972	19832.10
14.41042	19831.90
14.41111	19831.90
14.41181	19831.80
14.41250	19831.90
14.41319	19831.80
14.41389	19831.20
14.41458	19831.20
14.41528	19831.00
14.41597	19831.60
14.41667	19831.70
14.41736	19831.10
14.41806	19831.80
14.41875	19832.10
14.41944	19832.10
14.42014	19831.30
14.42083	19829.80
14.42153	19829.00
14.42222	19828.40
14.42292	19827.90
14.42361	19827.20
14.42431	19826.30
14.42500	19825.50
14.42569	19825.20
14.42639	19825.20
14.42708	19826.10
14.42778	19826.80
