Time (Day)	LVV B-Y (nT)
15.02917	2214.10
15.02986	2214.30
15.03056	2214.40
15.03125	2214.30
15.03194	2214.10
15.03264	2213.90
15.03333	2213.70
15.03403	2213.60
15.03472	2213.60
15.03542	2213.20
15.03611	2212.80
15.03681	2212.80
15.03750	2212.60
15.03819	2212.40
15.03889	2212.70
15.03958	2213.00
15.04028	2212.90
15.04097	2213.20
15.04167	2213.40
15.04236	2213.40
15.04306	2213.50
15.04375	2213.30
15.04444	2213.40
15.04514	2213.20
15.04583	2212.80
15.04653	2212.20
15.04722	2211.80
15.04792	2211.60
15.04861	2211.40
15.04931	2211.30
15.05000	2211.50
15.05069	2211.70
15.05139	2211.70
15.05208	2211.60
15.05278	2211.50
15.05347	2211.30
15.05417	2211.20
15.05486	2210.80
15.05556	2210.60
15.05625	2210.50
15.05694	2210.70
15.05764	2210.80
15.05833	2210.70
15.05903	2210.70
15.05972	2210.60
15.06042	2210.90
15.06111	2211.10
15.06181	2211.30
15.06250	2211.50
15.06319	2211.60
15.06389	2211.50
15.06458	2211.80
15.06528	2211.90
15.06597	2211.80
15.06667	2212.10
15.06736	2212.20
15.06806	2212.20
15.06875	2212.20
15.06944	2212.40
15.07014	2212.60
15.07083	2212.80
15.07153	2212.60
15.07222	2212.40
15.07292	2212.50
15.07361	2212.50
15.07431	2212.70
15.07500	2212.80
15.07569	2212.80
15.07639	2212.70
15.07708	2212.90
15.07778	2213.10
15.07847	2213.30
15.07917	2213.50
15.07986	2213.70
15.08056	2213.70
15.08125	2213.40
15.08194	2212.90
15.08264	2212.50
15.08333	2212.20
15.08403	2211.30
15.08472	2211.40
15.08542	2211.50
15.08611	2210.70
15.08681	2210.80
15.08750	2210.60
15.08819	2211.10
15.08889	2211.10
15.08958	2210.60
15.09028	2210.10
15.09097	2210.30
15.09167	2210.80
15.09236	2211.20
15.09306	2212.10
15.09375	2212.60
15.09444	2212.00
15.09514	2212.00
15.09583	2212.10
15.09653	2211.50
15.09722	2211.30
15.09792	2210.90
15.09861	2210.80
15.09931	2211.00
15.10000	2211.10
15.10069	2211.10
15.10139	2211.20
15.10208	2211.30
15.10278	2211.20
15.10347	2211.10
15.10417	2211.00
15.10486	2210.70
15.10556	2210.30
15.10625	2210.10
15.10694	2209.70
15.10764	2209.30
15.10833	2209.10
15.10903	2209.10
15.10972	2209.20
15.11042	2209.50
15.11111	2209.60
15.11181	2209.80
15.11250	2209.70
15.11319	2209.60
15.11389	2209.30
15.11458	2209.10
15.11528	2209.00
15.11597	2208.90
15.11667	2209.00
15.11736	2209.40
15.11806	2210.00
15.11875	2210.60
15.11944	2210.90
15.12014	2210.70
15.12083	2210.70
15.12153	2210.70
15.12222	2210.90
15.12292	2210.80
15.12361	2210.90
15.12431	2210.50
15.12500	2210.20
15.12569	2209.70
15.12639	2209.40
15.12708	2209.20
15.12778	2208.90
15.12847	2208.70
15.12917	2207.40
15.12986	2206.80
15.13056	2206.50
15.13125	2205.60
15.13194	2206.00
15.13264	2205.40
15.13333	2205.00
15.13403	2205.10
15.13472	2205.30
15.13542	2205.30
15.13611	2205.70
15.13681	2205.50
15.13750	2205.60
15.13819	2204.70
15.13889	2204.90
15.13958	2204.70
15.14028	2205.10
15.14097	2204.80
15.14167	2204.70
15.14236	2205.20
15.14306	2205.00
15.14375	2204.90
15.14444	2204.90
15.14514	2204.70
15.14583	2204.50
15.14653	2204.30
15.14722	2204.10
15.14792	2204.10
15.14861	2204.10
15.14931	2203.50
15.15000	2203.80
15.15069	2203.70
15.15139	2203.60
15.15208	2203.70
15.15278	2203.70
15.15347	2204.00
15.15417	2204.50
15.15486	2204.80
15.15556	2205.10
15.15625	2205.60
15.15694	2205.90
15.15764	2205.90
15.15833	2205.90
15.15903	2206.20
15.15972	2206.00
15.16042	2205.90
15.16111	2205.80
15.16181	2205.70
15.16250	2205.50
15.16319	2205.30
15.16389	2205.50
15.16458	2204.80
15.16528	2204.90
15.16597	2205.20
15.16667	2205.40
15.16736	2205.40
15.16806	2205.20
15.16875	2206.30
15.16944	2206.00
15.17014	2206.40
15.17083	2207.20
15.17153	2206.00
15.17222	2206.30
15.17292	2206.60
15.17361	2206.20
15.17431	2206.30
15.17500	2206.50
15.17569	2206.30
15.17639	2206.50
15.17708	2207.10
15.17778	2205.10
15.17847	2205.60
15.17917	2206.00
15.17986	2207.00
15.18056	2206.50
15.18125	2206.40
15.18194	2206.80
15.18264	2206.80
15.18333	2207.40
15.18403	2207.20
15.18472	2207.20
15.18542	2207.40
15.18611	2207.40
15.18681	2207.50
15.18750	2207.70
15.18819	2208.10
15.18889	2208.10
15.18958	2208.10
15.19028	2208.30
15.19097	2208.20
15.19167	2208.30
15.19236	2208.40
15.19306	2208.60
15.19375	2208.80
15.19444	2208.40
15.19514	2208.40
15.19583	2208.00
15.19653	2208.30
15.19722	2208.50
15.19792	2208.90
15.19861	2209.00
15.19931	2209.10
15.20000	2208.90
15.20069	2208.80
15.20139	2208.70
15.20208	2208.80
15.20278	2209.20
15.20347	2209.20
15.20417	2209.20
15.20486	2209.10
15.20556	2209.30
15.20625	2209.40
15.20694	2209.50
15.20764	2209.80
15.20833	2210.00
15.20903	2210.00
15.20972	2210.10
15.21042	2209.90
15.21111	2209.90
15.21181	2210.10
15.21250	2210.10
15.21319	2209.90
15.21389	2209.70
15.21458	2209.50
15.21528	2209.80
15.21597	2209.70
15.21667	2209.80
15.21736	2209.40
15.21806	2209.30
15.21875	2209.10
15.21944	2208.70
15.22014	2209.30
15.22083	2209.40
15.22153	2209.30
15.22222	2209.70
15.22292	2209.00
15.22361	2209.60
15.22431	2209.80
15.22500	2209.70
15.22569	2209.80
15.22639	2209.80
15.22708	2210.10
15.22778	2210.50
15.22847	2210.80
15.22917	2210.60
15.22986	2210.50
15.23056	2210.20
15.23125	2210.30
15.23194	2210.40
15.23264	2210.20
15.23333	2209.90
15.23403	2209.70
15.23472	2209.80
15.23542	2210.10
15.23611	2210.20
15.23681	2210.10
15.23750	2210.20
15.23819	2210.80
15.23889	2211.10
15.23958	2211.00
15.24028	2211.00
15.24097	2210.90
15.24167	2210.70
15.24236	2210.70
15.24306	2210.50
15.24375	2210.30
15.24444	2210.10
15.24514	2210.00
15.24583	2209.80
15.24653	2209.70
15.24722	2209.60
15.24792	2209.30
15.24861	2209.30
15.24931	2209.30
15.25000	2208.90
15.25069	2208.90
15.25139	2208.70
15.25208	2209.00
15.25278	2209.40
15.25347	2209.50
15.25417	2209.70
15.25486	2209.90
15.25556	2210.10
15.25625	2210.10
15.25694	2209.90
15.25764	2209.80
15.25833	2210.10
15.25903	2210.20
15.25972	2210.00
15.26042	2210.10
15.26111	2210.20
15.26181	2210.30
15.26250	2210.30
15.26319	2210.20
15.26389	2210.30
15.26458	2210.20
15.26528	2210.40
15.26597	2210.20
15.26667	2209.90
15.26736	2210.00
15.26806	2210.40
15.26875	2210.30
15.26944	2210.40
15.27014	2210.50
15.27083	2210.40
15.27153	2210.20
15.27222	2210.20
15.27292	2210.10
15.27361	2210.00
15.27431	2210.30
15.27500	2210.40
15.27569	2210.40
15.27639	2210.40
15.27708	2210.40
15.27778	2210.70
15.27847	2210.70
15.27917	2210.70
15.27986	2210.40
15.28056	2210.50
15.28125	2211.00
15.28194	2211.30
15.28264	2211.10
15.28333	2211.00
15.28403	2210.70
15.28472	2210.60
15.28542	2210.50
15.28611	2210.50
15.28681	2211.00
15.28750	2211.40
15.28819	2212.00
15.28889	2211.80
15.28958	2211.50
15.29028	2212.00
15.29097	2212.40
15.29167	2212.50
15.29236	2212.70
15.29306	2212.60
15.29375	2213.20
15.29444	2213.00
15.29514	2213.00
15.29583	2213.30
15.29653	2213.20
15.29722	2213.30
15.29792	2213.10
15.29861	2213.00
15.29931	2213.00
15.30000	2213.00
15.30069	2213.60
15.30139	2214.20
15.30208	2213.70
15.30278	2213.70
15.30347	2213.20
15.30417	2213.40
15.30486	2213.10
15.30556	2213.20
15.30625	2213.10
15.30694	2213.50
15.30764	2213.40
15.30833	2213.00
15.30903	2212.70
15.30972	2212.60
15.31042	2212.30
15.31111	2212.40
15.31181	2212.90
15.31250	2212.70
15.31319	2212.60
15.31389	2212.40
15.31458	2212.40
15.31528	2212.80
15.31597	2213.00
15.31667	2212.50
15.31736	2212.40
15.31806	2212.30
15.31875	2212.00
15.31944	2212.00
15.32014	2212.10
15.32083	2212.20
15.32153	2212.00
15.32222	2212.00
15.32292	2211.90
15.32361	2212.10
15.32431	2211.80
15.32500	2211.30
15.32569	2211.20
15.32639	2211.10
15.32708	2211.60
15.32778	2211.50
15.32847	2211.20
15.32917	2211.00
15.32986	2210.90
15.33056	2209.80
15.33125	2209.40
15.33194	2209.70
15.33264	2209.30
15.33333	2209.10
15.33403	2209.40
15.33472	2209.10
15.33542	2209.30
15.33611	2208.90
15.33681	2209.10
15.33750	2209.10
15.33819	2208.90
15.33889	2208.90
15.33958	2208.80
15.34028	2208.80
15.34097	2209.10
15.34167	2209.10
15.34236	2209.10
15.34306	2208.80
15.34375	2208.30
15.34444	2208.10
15.34514	2207.90
15.34583	2207.60
15.34653	2206.70
15.34722	2206.90
15.34792	2207.00
15.34861	2207.10
15.34931	2207.20
15.35000	2207.50
15.35069	2207.40
15.35139	2207.00
15.35208	2206.80
15.35278	2206.80
15.35347	2206.90
15.35417	2207.10
15.35486	2206.80
15.35556	2206.80
15.35625	2206.60
15.35694	2206.20
15.35764	2205.70
15.35833	2205.80
15.35903	2205.60
15.35972	2205.90
15.36042	2206.00
15.36111	2205.50
15.36181	2204.70
15.36250	2204.20
15.36319	2204.50
15.36389	2204.70
15.36458	2205.10
15.36528	2204.70
15.36597	2204.40
15.36667	2203.70
15.36736	2203.60
15.36806	2203.40
15.36875	2203.20
15.36944	2203.20
15.37014	2202.90
15.37083	2202.70
15.37153	2203.00
15.37222	2203.50
15.37292	2202.90
15.37361	2203.60
15.37431	2204.00
15.37500	2203.80
15.37569	2203.70
15.37639	2203.90
15.37708	2205.30
15.37778	2205.20
15.37847	2205.80
15.37917	2206.20
15.37986	2206.80
15.38056	2207.30
15.38125	2208.10
15.38194	2209.10
15.38264	2209.60
15.38333	2210.20
15.38403	2210.60
15.38472	2210.40
15.38542	2210.10
15.38611	2209.80
15.38681	2210.10
15.38750	2209.50
15.38819	2209.20
15.38889	2208.30
15.38958	2208.00
15.39028	2207.60
15.39097	2206.90
15.39167	2206.80
15.39236	2206.60
15.39306	2206.20
15.39375	2206.30
15.39444	2206.50
15.39514	2206.70
15.39583	2207.00
15.39653	2207.30
15.39722	2207.40
15.39792	2207.30
15.39861	2207.10
15.39931	2207.00
15.40000	2207.00
15.40069	2207.00
15.40139	2206.60
15.40208	2205.90
15.40278	2205.60
15.40347	2205.10
15.40417	2205.40
15.40486	2205.70
15.40556	2205.90
15.40625	2206.20
15.40694	2206.90
15.40764	2207.50
15.40833	2208.10
15.40903	2208.50
15.40972	2208.80
15.41042	2209.40
15.41111	2209.60
15.41181	2209.40
15.41250	2209.00
15.41319	2208.20
15.41389	2207.10
15.41458	2206.00
15.41528	2204.80
15.41597	2204.80
15.41667	2205.50
15.41736	2206.10
15.41806	2206.10
15.41875	2206.30
15.41944	2206.50
15.42014	2206.70
15.42083	2206.80
15.42153	2207.40
15.42222	2207.30
15.42292	2207.40
15.42361	2207.20
15.42431	2207.20
15.42500	2207.40
15.42569	2207.80
15.42639	2206.60
15.42708	2206.70
15.42778	2206.70
15.42847	2206.80
15.42917	2206.80
15.42986	2206.80
15.43056	2206.00
15.43125	2205.40
15.43194	2205.90
15.43264	2205.20
15.43333	2205.20
15.43403	2205.20
15.43472	2204.90
15.43542	2204.80
15.43611	2204.70
15.43681	2204.40
15.43750	2203.70
15.43819	2203.30
15.43889	2202.70
15.43958	2202.10
15.44028	2201.20
15.44097	2200.50
15.44167	2199.70
15.44236	2199.10
15.44306	2199.20
15.44375	2199.30
15.44444	2199.10
15.44514	2199.00
15.44583	2198.70
15.44653	2198.60
15.44722	2198.40
15.44792	2198.50
15.44861	2198.50
15.44931	2198.30
15.45000	2198.30
15.45069	2198.30
15.45139	2198.40
15.45208	2198.20
15.45278	2198.10
15.45347	2198.00
15.45417	2197.90
15.45486	2197.50
15.45556	2197.00
15.45625	2196.20
15.45694	2195.80
15.45764	2195.40
15.45833	2194.60
15.45903	2194.20
15.45972	2193.80
15.46042	2193.60
15.46111	2193.10
15.46181	2192.90
15.46250	2192.60
15.46319	2192.20
15.46389	2192.00
15.46458	2191.80
15.46528	2191.80
15.46597	2191.70
15.46667	2191.70
15.46736	2191.40
15.46806	2191.20
15.46875	2191.30
15.46944	2191.00
15.47014	2190.50
15.47083	2190.50
15.47153	2190.70
15.47222	2190.40
15.47292	2189.70
15.47361	2189.30
15.47431	2189.40
15.47500	2189.40
15.47569	2189.90
15.47639	2189.00
15.47708	2188.70
15.47778	2188.40
15.47847	2188.10
15.47917	2187.80
15.47986	2187.50
15.48056	2186.00
15.48125	2185.90
15.48194	2188.00
15.48264	2188.90
15.48333	2189.30
15.48403	2189.80
15.48472	2189.70
15.48542	2188.10
15.48611	2187.20
15.48681	2187.00
15.48750	2186.90
15.48819	2186.90
15.48889	2187.10
15.48958	2187.20
15.49028	2187.70
15.49097	2188.20
15.49167	2188.40
15.49236	2188.60
15.49306	2188.80
15.49375	2189.50
15.49444	2189.70
15.49514	2189.30
15.49583	2188.90
15.49653	2188.10
15.49722	2187.80
15.49792	2187.70
15.49861	2187.10
15.49931	2186.70
15.50000	2186.20
15.50069	2186.00
15.50139	2185.70
15.50208	2185.10
15.50278	2184.40
15.50347	2184.20
15.50417	2183.20
15.50486	2182.50
15.50556	2182.50
15.50625	2182.30
15.50694	2181.90
15.50764	2182.50
15.50833	2183.00
15.50903	2183.50
15.50972	2184.10
15.51042	2184.60
15.51111	2184.90
15.51181	2185.20
15.51250	2185.50
15.51319	2185.80
15.51389	2185.90
15.51458	2186.30
15.51528	2186.70
15.51597	2186.70
15.51667	2186.70
15.51736	2186.80
15.51806	2186.90
15.51875	2187.20
15.51944	2187.00
15.52014	2187.60
15.52083	2187.80
15.52153	2188.00
15.52222	2187.70
15.52292	2187.20
15.52361	2186.80
15.52431	2186.60
15.52500	2186.60
15.52569	2186.90
15.52639	2187.00
15.52708	2186.90
15.52778	2186.70
15.52847	2186.60
15.52917	2186.50
15.52986	2186.50
15.53056	2186.50
15.53125	2186.50
15.53194	2186.90
15.53264	2187.20
15.53333	2187.10
15.53403	2187.20
15.53472	2187.20
15.53542	2187.20
15.53611	2187.40
15.53681	2187.70
15.53750	2188.10
15.53819	2188.30
15.53889	2188.50
15.53958	2188.80
15.54028	2188.80
15.54097	2188.60
15.54167	2188.70
15.54236	2188.60
15.54306	2188.60
15.54375	2188.80
15.54444	2189.20
15.54514	2189.60
15.54583	2189.60
15.54653	2189.90
15.54722	2190.20
15.54792	2190.30
15.54861	2190.40
15.54931	2190.40
15.55000	2190.40
15.55069	2190.60
15.55139	2190.60
15.55208	2190.50
15.55278	2190.80
15.55347	2190.90
15.55417	2191.10
15.55486	2191.40
15.55556	2191.50
15.55625	2191.70
15.55694	2191.90
15.55764	2192.00
15.55833	2192.10
15.55903	2191.90
15.55972	2192.00
15.56042	2191.70
15.56111	2191.80
15.56181	2191.80
15.56250	2192.00
15.56319	2192.40
15.56389	2192.90
15.56458	2193.30
15.56528	2193.40
15.56597	2193.30
15.56667	2193.50
15.56736	2193.50
15.56806	2193.70
15.56875	2193.70
15.56944	2193.50
15.57014	2193.80
15.57083	2194.10
15.57153	2194.00
15.57222	2193.80
15.57292	2193.90
15.57361	2193.90
15.57431	2194.00
15.57500	2193.80
15.57569	2194.60
15.57639	2195.10
15.57708	2195.70
15.57778	2195.70
15.57847	2195.80
15.57917	2195.90
15.57986	2196.10
15.58056	2196.10
15.58125	2196.20
15.58194	2196.30
15.58264	2196.50
15.58333	2196.70
15.58403	2196.90
15.58472	2197.20
15.58542	2197.50
15.58611	2197.70
15.58681	2197.90
15.58750	2197.80
15.58819	2197.50
15.58889	2197.60
15.58958	2197.70
15.59028	2197.90
15.59097	2197.80
15.59167	2197.60
15.59236	2197.50
15.59306	2197.40
15.59375	2197.20
15.59444	2196.90
15.59514	2196.90
15.59583	2197.00
15.59653	2197.20
15.59722	2197.10
15.59792	2196.80
15.59861	2196.60
15.59931	2196.30
15.60000	2196.20
15.60069	2196.20
15.60139	2196.30
15.60208	2196.30
15.60278	2196.30
15.60347	2196.00
15.60417	2195.60
15.60486	2195.30
15.60556	2195.30
15.60625	2195.40
15.60694	2195.50
15.60764	2195.40
15.60833	2195.50
15.60903	2195.50
15.60972	2195.60
15.61042	2195.70
15.61111	2195.70
15.61181	2195.60
15.61250	2195.70
15.61319	2195.70
15.61389	2195.60
15.61458	2195.40
15.61528	2195.40
15.61597	2195.50
15.61667	2195.50
15.61736	2195.70
15.61806	2195.70
15.61875	2195.60
15.61944	2195.80
15.62014	2195.50
15.62083	2195.80
15.62153	2196.10
15.62222	2196.20
15.62292	2196.30
15.62361	2196.40
15.62431	2196.50
15.62500	2196.60
15.62569	2196.60
15.62639	2196.60
15.62708	2196.70
15.62778	2196.70
15.62847	2196.70
15.62917	2196.80
15.62986	2196.70
15.63056	2196.70
15.63125	2196.80
15.63194	2196.50
15.63264	2196.30
15.63333	2196.50
15.63403	2196.40
15.63472	2196.20
15.63542	2196.00
15.63611	2195.90
15.63681	2195.80
15.63750	2195.80
15.63819	2195.90
15.63889	2195.70
15.63958	2195.60
15.64028	2195.40
15.64097	2195.20
15.64167	2195.10
15.64236	2195.00
15.64306	2195.00
15.64375	2194.80
15.64444	2195.00
15.64514	2194.90
15.64583	2194.80
15.64653	2194.70
15.64722	2194.20
15.64792	2194.30
15.64861	2194.20
15.64931	2194.00
15.65000	2193.90
15.65069	2193.80
15.65139	2193.90
15.65208	2193.70
15.65278	2193.70
15.65347	2193.70
15.65417	2193.60
15.65486	2193.50
15.65556	2193.60
15.65625	2193.80
15.65694	2193.80
15.65764	2193.80
15.65833	2193.90
15.65903	2194.10
15.65972	2194.30
15.66042	2194.20
15.66111	2194.10
15.66181	2194.10
15.66250	2194.30
15.66319	2194.30
15.66389	2194.10
15.66458	2194.40
15.66528	2194.90
15.66597	2194.60
15.66667	2194.80
15.66736	2194.90
15.66806	2195.10
15.66875	2195.50
15.66944	2195.70
15.67014	2195.70
15.67083	2195.50
15.67153	2195.70
15.67222	2196.10
15.67292	2196.30
15.67361	2196.40
15.67431	2196.20
15.67500	2196.40
15.67569	2196.40
15.67639	2196.30
15.67708	2196.10
15.67778	2196.00
15.67847	2196.80
15.67917	2197.20
15.67986	2197.50
15.68056	2196.80
15.68125	2196.80
15.68194	2197.10
15.68264	2197.10
15.68333	2197.70
15.68403	2197.70
15.68472	2197.30
15.68542	2197.30
15.68611	2197.80
15.68681	2197.40
15.68750	2197.30
15.68819	2197.00
15.68889	2197.20
15.68958	2197.20
15.69028	2197.80
15.69097	2198.30
15.69167	2198.80
15.69236	2198.80
15.69306	2198.30
15.69375	2198.30
15.69444	2198.30
15.69514	2198.10
15.69583	2198.20
15.69653	2198.20
15.69722	2197.90
15.69792	2198.00
15.69861	2198.50
15.69931	2198.70
15.70000	2198.50
15.70069	2198.10
15.70139	2198.10
15.70208	2198.40
15.70278	2198.80
15.70347	2198.90
15.70417	2199.00
15.70486	2199.20
15.70556	2199.30
15.70625	2199.70
15.70694	2200.00
15.70764	2199.80
15.70833	2200.10
15.70903	2200.30
15.70972	2200.20
15.71042	2200.20
15.71111	2200.30
15.71181	2200.40
15.71250	2200.40
15.71319	2200.70
15.71389	2200.10
15.71458	2200.30
15.71528	2200.40
15.71597	2200.60
15.71667	2200.60
15.71736	2200.30
15.71806	2200.40
15.71875	2200.30
15.71944	2200.50
15.72014	2200.50
15.72083	2200.50
15.72153	2200.50
15.72222	2200.70
15.72292	2201.00
15.72361	2201.00
15.72431	2200.90
15.72500	2201.00
15.72569	2201.00
15.72639	2201.20
15.72708	2201.30
15.72778	2201.00
15.72847	2201.00
15.72917	2201.30
15.72986	2201.10
15.73056	2201.40
15.73125	2201.40
15.73194	2201.30
15.73264	2201.10
15.73333	2201.10
15.73403	2201.40
15.73472	2201.60
15.73542	2201.40
15.73611	2201.50
15.73681	2201.40
15.73750	2201.40
15.73819	2201.50
15.73889	2201.40
15.73958	2201.80
15.74028	2201.80
15.74097	2201.90
15.74167	2201.50
15.74236	2201.60
15.74306	2201.70
15.74375	2202.90
15.74444	2202.20
15.74514	2201.90
15.74583	2201.90
15.74653	2202.00
15.74722	2202.60
15.74792	2202.20
15.74861	2203.00
15.74931	2202.00
15.75000	2201.90
15.75069	2201.80
15.75139	2202.20
15.75208	2201.60
15.75278	2202.00
15.75347	2201.60
15.75417	2201.60
15.75486	2201.70
15.75556	2201.60
15.75625	2201.60
15.75694	2201.60
15.75764	2201.60
15.75833	2201.60
15.75903	2201.70
15.75972	2201.90
15.76042	2201.80
15.76111	2201.80
15.76181	2201.80
15.76250	2201.80
15.76319	2201.80
15.76389	2202.10
15.76458	2202.20
15.76528	2202.20
15.76597	2202.20
15.76667	2202.30
15.76736	2202.10
15.76806	2202.20
15.76875	2202.30
15.76944	2202.30
15.77014	2202.00
15.77083	2201.70
15.77153	2201.80
15.77222	2201.50
15.77292	2201.30
15.77361	2201.40
15.77431	2201.50
15.77500	2201.70
15.77569	2201.60
15.77639	2201.50
15.77708	2201.40
15.77778	2201.50
15.77847	2201.50
15.77917	2201.70
15.77986	2201.60
15.78056	2201.50
15.78125	2201.40
15.78194	2201.20
15.78264	2201.30
15.78333	2201.50
15.78403	2201.40
15.78472	2201.70
15.78542	2201.60
15.78611	2201.60
15.78681	2201.40
15.78750	2201.50
15.78819	2201.90
15.78889	2201.90
15.78958	2201.60
15.79028	2201.70
15.79097	2202.00
15.79167	2202.10
15.79236	2201.90
15.79306	2202.00
15.79375	2202.00
15.79444	2202.90
15.79514	2202.40
15.79583	2201.80
15.79653	2201.30
15.79722	2201.10
15.79792	2200.90
15.79861	2200.70
15.79931	2200.10
15.80000	2200.10
15.80069	2199.80
15.80139	2200.00
15.80208	2200.10
15.80278	2199.90
15.80347	2199.70
15.80417	2199.50
15.80486	2199.70
15.80556	2199.60
15.80625	2199.60
15.80694	2199.40
15.80764	2199.40
15.80833	2199.20
15.80903	2198.90
15.80972	2199.10
15.81042	2198.90
15.81111	2198.90
15.81181	2198.90
15.81250	2199.10
15.81319	2198.90
15.81389	2199.00
15.81458	2199.40
15.81528	2199.50
15.81597	2199.50
15.81667	2199.40
15.81736	2199.50
15.81806	2199.40
15.81875	2199.40
15.81944	2199.60
15.82014	2199.60
15.82083	2199.80
15.82153	2199.80
15.82222	2200.00
15.82292	2200.00
15.82361	2200.50
15.82431	2199.70
15.82500	2200.50
15.82569	2200.70
15.82639	2200.90
15.82708	2200.90
15.82778	2200.90
15.82847	2201.10
15.82917	2201.40
15.82986	2201.50
15.83056	2200.00
15.83125	2201.80
15.83194	2202.20
15.83264	2202.10
15.83333	2202.40
15.83403	2202.60
15.83472	2202.60
15.83542	2201.50
15.83611	2202.30
15.83681	2202.40
15.83750	2202.20
15.83819	2202.20
15.83889	2202.00
15.83958	2202.00
15.84028	2201.90
15.84097	2202.40
15.84167	2202.30
15.84236	2202.30
15.84306	2202.30
15.84375	2202.20
15.84444	2202.40
15.84514	2202.40
15.84583	2202.70
15.84653	2203.20
15.84722	2203.80
15.84792	2203.90
15.84861	2204.00
15.84931	2204.50
15.85000	2204.00
15.85069	2204.00
15.85139	2203.60
15.85208	2204.10
15.85278	2203.00
15.85347	2204.10
15.85417	2204.00
15.85486	2204.40
15.85556	2204.80
15.85625	2203.90
15.85694	2205.00
15.85764	2205.80
15.85833	2205.70
15.85903	2205.40
15.85972	2205.10
15.86042	2206.10
15.86111	2205.90
15.86181	2205.70
15.86250	2205.50
15.86319	2205.00
15.86389	2204.60
15.86458	2203.80
15.86528	2203.90
15.86597	2203.30
15.86667	2203.40
15.86736	2202.40
15.86806	2202.90
15.86875	2202.80
15.86944	2202.90
15.87014	2202.60
15.87083	2202.60
15.87153	2202.50
15.87222	2202.20
15.87292	2201.70
15.87361	2201.10
15.87431	2200.80
15.87500	2200.60
15.87569	2200.30
15.87639	2199.80
15.87708	2199.90
15.87778	2200.80
15.87847	2200.70
15.87917	2200.90
15.87986	2201.70
15.88056	2201.90
15.88125	2202.20
15.88194	2202.20
15.88264	2202.30
15.88333	2202.70
15.88403	2203.50
15.88472	2203.60
15.88542	2203.20
15.88611	2203.00
15.88681	2203.10
15.88750	2203.20
15.88819	2203.90
15.88889	2203.90
15.88958	2204.40
15.89028	2205.00
15.89097	2206.40
15.89167	2206.10
15.89236	2206.30
15.89306	2206.70
15.89375	2206.90
15.89444	2206.60
15.89514	2206.60
15.89583	2206.50
15.89653	2206.50
